ID_DETALLE,NOMCIENTIFICO,ALTURATOTAL,VOLUMENCOMER,DENSIDAD,ESTADO_COPA,ESTADO_FUSTE,ESTADO_RAIZ,EST_RAIZ_GEN,NIVEL_RIESGO,ESTADO_FITO,TRATAMIENTO
153831,Eucalyptus globulus,10,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1440191835247,Hibiscus rosa-sinensis,1.7,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Tala
1442353366664,Cupressus lusitanica,9.12,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663339,Croton bogotensis,5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1460560685974,Fraxinus chinensis,12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Equilibrio
1466610336546,Eugenia myrtifolia,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498552,Cotoneaster multiflora,1.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1475522672716,Ficus benjamina,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Estructural
1541617048164,Bacharis floribunda,1.8,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Tala
1523630460658,Prunus capuli,3,0,Denso,Malo,Malo,No apreciable,Regular,Ninguna,Regular,Poda Realce
1550410186517,Delostoma integrifolia,8,0,Denso,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1523303992172,Acacia baileyana,5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1541548021418,Bacharis floribunda,1.8,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1573739246162,Eugenia myrtifolia,5.5,0,Denso,Bueno,Bueno,Poda Raiz Tecnica,Bueno,Ninguna,Regular,Conservacion
1582928269059,Cupressus lusitanica,6,0,Medio,Regular,Regular,Montículo,Regular,Moderada,Regular,Poda Radicular
1639177795408,Ligustrum lucidum,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Realce
1660188850226,Bacharis macrantha,3.1,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1664837550330,Drimys granadensis,5.3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1639676317656,Tecoma stans,7,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1434413677810,Retrophyllum rospigliosii,3.2,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1424357756900,Acacia decurrens,8,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153833,Eucalyptus globulus,12,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1440191835286,Archontophoenix alexandrae,4.5,0,Medio,Bueno,Regular,No apreciable,Malo,Ninguna,Regular,Conservacion
1442353366680,Cupressus lusitanica,9.12,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663345,Croton bogotensis,5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610331712,Eugenia myrtifolia,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498321,Cotoneaster multiflora,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1473788352390,Nageia rospigliosii,6,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1475522672727,Pittosporum undulatum,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Estructural
1550410186523,Ficus benjamina,11,0,Denso,Bueno,Regular,No apreciable,Regular,Moderada,Regular,Tala
1523303992340,Pittosporum undulatum,3.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1573739246172,Pittosporum undulatum,7,0,Denso,Bueno,Bueno,Poda Raiz Tecnica,Bueno,Ninguna,Regular,Conservacion
1582928269516,Cupressus lusitanica,7,0,Denso,Bueno,Regular,No apreciable,Regular,Moderada,Regular,Tala
1605291367322,Fraxinus chinensis,14,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177795430,Quercus humboldtii,3,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1660188850250,Eucalyptus globulus,6.9,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550691,Drimys granadensis,5.6,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1639676317542,Tecoma stans,6,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,Regular,Tratamiento Integral
1434413677851,Retrophyllum rospigliosii,4.8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1424357756931,Acacia decurrens,6,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153835,Salix humboldtiana,3.5,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1440191835326,Sambucus nigra,3.5,0,Medio,Regular,Regular,No apreciable,Bueno,Ninguna,Regular,Tala
1442353366697,Cupressus lusitanica,10.26,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1450384822836,Acacia baileyana,6,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1455157663351,Croton bogotensis,5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610331722,Eugenia myrtifolia,4,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498263,Cotoneaster multiflora,1.8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1475522672736,Pittosporum undulatum,3,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Saneamiento
1550410186529,Retrophyllum rospigliosii,9,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Traslado
1523303992331,Pittosporum undulatum,4.5,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Estructural
1582928269085,Cupressus lusitanica,6,0,Denso,Bueno,Bueno,No apreciable,Regular,Moderada,Regular,Tala
1605291367405,Fraxinus chinensis,15,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177795498,Lafoensia acuminata,9,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Realce
1660188850269,Fraxinus chinensis,4.1,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550763,Weinmannia tomentosa,4.8,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1639676317233,Pittosporum undulatum,8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1434413677889,Retrophyllum rospigliosii,1.5,0,Ralo,Malo,Malo,No apreciable,Malo,Moderada,Regular,Tala
1424357756961,Acacia decurrens,6,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153837,Acacia baileyana,5,0,Ralo,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1440191835365,Archontophoenix alexandrae,6,0,Medio,Bueno,Regular,No apreciable,Malo,Ninguna,Regular,Conservacion
1442353366713,Cupressus lusitanica,4.03,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663356,Sambucus nigra,3.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1450384822992,Pinus radiata,7.5,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1466610331732,Liquidambar styraciflua,3,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498472,Tecoma stans,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1475522672746,Fraxinus chinensis,10,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Saneamiento
1550410186857,Sambucus nigra,2.2,0,Denso,Bueno,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1523303992174,Acacia baileyana,5.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1582928269381,Cupressus lusitanica,5,0,Muy Ralo,Malo,Suprimido,No apreciable,Regular,Moderada,Regular,Tala
1605291367522,Fraxinus chinensis,17,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177795554,Ligustrum lucidum,7,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Realce
1660188850290,Oreopanax bogotensis,3.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550357,Weinmannia tomentosa,4.3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1639676317293,Pittosporum undulatum,8,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1434413677926,Retrophyllum rospigliosii,0.5,0,Ralo,Malo,Malo,No apreciable,Malo,Moderada,Regular,Tala
1424357756993,Acacia decurrens,5,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153839,Acacia baileyana,7,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1440191835405,Sambucus nigra,3,0,Ralo,Malo,Regular,No apreciable,Bueno,Ninguna,Regular,Tala
1442353366729,Cupressus lusitanica,10.26,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663362,Croton bogotensis,8,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1450384823000,Acacia baileyana,6,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1466610334470,Eugenia myrtifolia,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498168,Cotoneaster multiflora,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1475522672756,Fraxinus chinensis,15,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Saneamiento
1550410186541,Sambucus nigra,5,0,Denso,Regular,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1523630460721,Prunus persica,4,0,Ralo,Malo,Malo,No apreciable,Regular,Ninguna,Regular,Poda Aclareo
1523303992383,Acacia baileyana,5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1582928269174,Cupressus lusitanica,6,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,Regular,Tala
1605291367584,Magnolia grandiflora,8,0,Denso,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177795583,Acacia baileyana,7,0,Denso,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Poda Realce
1660188850311,Eucalyptus globulus,13,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550777,Weinmannia tomentosa,4.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1639676317534,Pittosporum undulatum,7,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1434413677962,Retrophyllum rospigliosii,1.8,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1424357757023,Acacia decurrens,7,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153841,Eucalyptus globulus,10,0,Ralo,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1434413678006,Retrophyllum rospigliosii,2,0,Ralo,Malo,Malo,No apreciable,Malo,Moderada,Regular,Tala
1440191835446,Croton bogotensis,2.7,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353366745,Fraxinus chinensis,14.21,0,Ralo,Regular,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
1455157663367,Croton bogotensis,4,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1450384823007,Pinus radiata,7,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1466610336194,Eugenia myrtifolia,4,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498174,Cotoneaster multiflora,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1475522672766,Acacia melanoxylon,8,0,Medio,Malo,Malo,No apreciable,Malo,Moderada,Regular,Tala
1550410186547,Cotoneaster multiflora,3,0,Ralo,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1523303992229,Acacia baileyana,4,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1582928269586,Cupressus lusitanica,5,0,Medio,Regular,Suprimido,No apreciable,Regular,Moderada,Regular,Tala
1605291367679,Fraxinus chinensis,21,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177795604,Quercus humboldtii,4,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Realce
1660188850331,Croton spp.,13,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550375,Weinmannia tomentosa,4.7,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1639676317267,Pittosporum undulatum,7,0,Denso,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1433535911929,Salix humboldtiana,10,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Poda Equilibrio
1424357757052,Acacia decurrens,3,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153843,Eucalyptus globulus,15,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1440191835487,Croton bogotensis,3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1442353366761,Cupressus lusitanica,8.14,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663373,Croton bogotensis,4,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1466610331764,Eugenia myrtifolia,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498248,Tecoma stans,3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1473788348778,Nageia rospigliosii,7,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1475522672776,Pittosporum undulatum,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Saneamiento
1550410186553,Sambucus nigra,4,0,Ralo,Malo,Malo,No apreciable,Regular,Moderada,Regular,Tala
1523303992371,Acacia baileyana,5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1582928269509,Cupressus lusitanica,8,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Radicular
1605291367803,Fraxinus chinensis,22,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177795616,Lafoensia acuminata,7,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Realce
1632356731733,Fraxinus chinensis,2.2,0,Ralo,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1660188850801,Lafoensia acuminata,5.1,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550536,Weinmannia tomentosa,5.2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1639676317607,Lafoensia acuminata,12,0,Denso,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1434413678041,Retrophyllum rospigliosii,2,0,Ralo,Malo,Malo,No apreciable,Malo,Moderada,Regular,Tala
1424357757082,Acacia decurrens,2,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153845,Eucalyptus globulus,13,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1442353366778,Cupressus lusitanica,6.16,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1440191835526,Ficus benjamina,7,0,Denso,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1455157663379,Podocarpus oleifolius,1,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1450384823014,Fraxinus chinensis,11,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1466610331774,Eugenia myrtifolia,3,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498187,Cotoneaster multiflora,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1550410186560,Sambucus nigra,5,0,Denso,Regular,Suprimido,No apreciable,Bueno,Moderada,Regular,Tala
1523303992076,Acacia baileyana,2.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291368294,Sambucus nigra,5,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177795645,Myrsine guianensis,1.75,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1660188850370,Croton spp.,14,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550570,Clethra fimbriata,5.1,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1434413678080,Retrophyllum rospigliosii,2.4,0,Ralo,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1424357757112,Acacia decurrens,4,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
1664837550770,Drimys granadensis,4.6,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1434413678117,Retrophyllum rospigliosii,2.5,0,Ralo,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1442353366794,Cupressus lusitanica,8.14,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663385,Podocarpus oleifolius,1.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1460560685983,Acacia melanoxylon,14,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tratamiento Integral
1450384823020,Fraxinus chinensis,14,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1466610335270,Liquidambar styraciflua,3,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498193,Alnus acuminata,4,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1475522672785,Fraxinus chinensis,15,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Saneamiento
1550410186566,Tecoma stans,7,0,Denso,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1523303992370,Acacia baileyana,3.2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291367959,Sambucus nigra,5,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177795662,Tecoma stans,3.2,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1660188850390,Senna viarum,3.3,0,Denso,Bueno,Regular,Raices Descubiertas,Regular,Ninguna,Regular,Conservacion
1440191835565,Lafoensia acuminata,6,0,Medio,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1424357757142,Acacia decurrens,5,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153847,Acacia baileyana,6,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
1434413678156,Retrophyllum rospigliosii,4.1,0,Ralo,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1442353366806,Cupressus lusitanica,6.16,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663390,Podocarpus oleifolius,1.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1460560686005,Acacia decurrens,8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Estructural
1450384823026,Fraxinus chinensis,12,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1466610331795,Pittosporum undulatum,4,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498434,Tecoma stans,1.2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1475522672796,Eugenia myrtifolia,8,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Saneamiento
1550410186572,Cytharexylum subflavescens,10,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1523303992154,Fraxinus chinensis,3.5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1605291368105,Sambucus nigra,3,0,Medio,Regular,Regular,No apreciable,Bueno,Ninguna,Regular,Tratamiento Integral
1639177795686,Sambucus nigra,2.3,0,Denso,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1660188850410,Fraxinus chinensis,2.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1664837550412,Drimys granadensis,4.7,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1440191835603,Ficus benjamina,8,0,Denso,Bueno,Regular,No apreciable,Bueno,Ninguna,Regular,Conservacion
1424357757173,Acacia decurrens,6,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153849,Sambucus nigra,4.2,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1434413678194,Fraxinus chinensis,6.3,0,Ralo,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1442353366825,Cupressus lusitanica,6.16,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663396,Podocarpus oleifolius,1.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1450384823031,Fraxinus chinensis,11,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1466610333613,Eugenia myrtifolia,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498653,Cotoneaster multiflora,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Conservacion
1475522672806,Pittosporum undulatum,6,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Estructural
1550410186578,Acca sellowiana,2,0,Denso,Bueno,Malo,Raices Descubiertas,Regular,Moderada,Regular,Tala
1523303992399,Cotoneaster multiflora,3.2,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1639177795707,Lafoensia acuminata,7,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Realce
1660188850429,Fraxinus chinensis,6.5,0,Medio,Bueno,Regular,No apreciable,Regular,Ninguna,Regular,Conservacion
1664837550421,Drimys granadensis,5.6,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1440191835641,Lafoensia acuminata,8,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
1424357757203,Acacia decurrens,4,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,Regular,Tala
153851,Sambucus nigra,4,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1434413678233,Fraxinus chinensis,2.1,0,Ralo,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1442353366840,Cupressus lusitanica,4.03,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1455157663401,Abutilon megapotamicum,3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1450384823036,Acacia baileyana,4.5,0,Ralo,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tala
1466610331816,Eugenia myrtifolia,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1511520498212,Abatia  parviflora,1.3,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Conservacion
1550410187036,Quercus humboldtii,12,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Traslado
1523303992193,Fraxinus chinensis,4.5,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tala
1639177795731,Ficus benjamina,5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Poda Realce
1632356731741,Prunus persica,8.2,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1660188850449,Acacia melanoxylon,17,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,Regular,Conservacion
